product_id,seller_id,product_name,product_category,product_description,stock_quantity,price,sales_revenue,quantity_sold,trend_score,days_in_inventory,reorder_threshold,competitor_price,profit_margin,customer_purchase_frequency
8ff33cc6-55ee-48d0-84fe-d39e1b77f7e3,23,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",455,1235.72,4968.41,91,0.85,262,95,289.89,95.39,17
28c5a03f-adb9-4d49-8a38-b8b01e5007a1,40,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,70,1368.4,6724.05,100,0.8,73,36,182.52,46.8,9
ad27cfea-2f5a-4433-89d6-3b6765f23e33,27,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,343,1519.05,5373.76,18,0.7,255,66,1632.06,292.74,6
8729ce8b-5b1a-4281-978b-35aa69c07e5a,2,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,36,244.29,3642.05,81,0.8,243,100,345.2,65.54,4
66b7738b-9f1e-4489-b060-02b8c2c5822c,8,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,450,590.36,4746.26,13,0.8,263,58,2315.32,555.28,15
12de7100-c680-490c-970f-68c79412d818,9,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",37,799.61,6296.13,3,0.85,319,47,1620.02,222.27,20
c1624d20-9c2e-41f0-b450-5229404f52ba,48,Adidas Ultraboost,Clothing,Comfortable and high-performance running shoes with responsive cushioning.,82,143.18,3052.43,2,0.76,117,39,1661.25,265.9,2
04ddbb6d-2562-466b-a540-342b32b50cdb,46,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",393,1046.32,5459.1,8,0.7,278,65,2102.41,330.04,10
2db4471d-9fbc-43ba-962c-7ac7cd046cd1,43,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",392,1093.01,3556.42,27,0.85,84,70,1625.76,240.52,13
18c01222-d2bc-4a0e-8003-ff4e13bedd3d,19,Adidas Ultraboost,Clothing,Comfortable and high-performance running shoes with responsive cushioning.,187,847,2788.2,28,0.76,245,30,1869.52,368.65,8
25757dfe-e1e3-4654-971b-f6ca181e07e5,29,LG OLED CX TV,Electronics,A high-end OLED TV with stunning picture quality and advanced gaming features.,366,1326.4,9832.07,51,0.82,319,90,458.12,60.52,4
4bd21c12-2fb2-4e8a-8ccf-b7b46d66387e,31,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",353,1657.87,7008.26,68,0.7,122,99,2066.5,681.23,14
e9feee46-f04a-4137-80b4-75492375fcc1,13,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,345,1312.45,2375.69,56,0.78,57,82,1600.81,269.03,16
cf94c1be-a3c3-49f3-9148-c8a27cdeea08,29,Adidas Ultraboost,Clothing,Comfortable and high-performance running shoes with responsive cushioning.,70,775.66,3887.23,30,0.76,208,73,862.4,280.63,6
7d66cd4a-88df-4ad4-8852-27ee16e1117f,36,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,486,592.11,2730.52,36,0.78,196,47,1929.12,558.05,4
1f3ab3fe-768d-4675-acef-c8009630fbcc,20,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,350,1477.53,3677.41,95,0.8,143,29,1621.44,246.68,20
aa5fbcac-851b-436c-89ad-04a587508b4a,18,Dyson V11 Vacuum,Home Appliances,"A high-performance cordless vacuum cleaner with powerful suction and advanced filtration, ideal for deep cleaning your home.",140,15.81,7032.6,89,0.75,73,85,362.44,86.81,20
98f07270-df28-48ef-952b-72983e4b1cc8,15,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",170,1740.46,7379.58,65,0.85,5,81,1494.76,482.3,13
ac8017dc-ebfb-4896-92e5-e6617d658b57,48,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",399,1950.97,2763.53,33,0.85,188,65,1219.74,169.57,2
e9339d10-236a-4759-bf5d-89ab198cf698,41,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,402,1416.71,5832.93,6,0.8,186,39,1865.42,555.05,20
e01d8254-878e-4326-8266-a8865a17132c,3,Dyson V11 Vacuum,Home Appliances,"A high-performance cordless vacuum cleaner with powerful suction and advanced filtration, ideal for deep cleaning your home.",287,1364.7,9363.63,5,0.75,166,53,593.74,94.27,1
ca25edc0-cab4-44cd-8bd2-3492b3ddd8b6,47,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,219,800.76,9039.12,14,0.78,210,30,173.59,73.27,8
500a1d98-7958-426e-beb2-210eb15b0249,19,Adidas Ultraboost,Clothing,Comfortable and high-performance running shoes with responsive cushioning.,47,887.69,4475.26,96,0.76,54,92,749.64,246.64,11
a048a1dd-1843-4e30-96bc-b43e21cf2ebb,15,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,405,242.65,5467.59,90,0.8,308,80,1225.94,289.96,16
24259fb6-6155-4b86-a02b-22d67372da0c,14,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,447,97.99,5162.58,94,0.8,298,19,1095.62,277.2,11
10321f2d-bfe9-40ed-8263-42aad7f16e4f,40,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",362,219.05,7987.27,39,0.85,66,87,1518.19,164.27,7
bb6724f8-f4a1-4154-95ce-57cf8e625c5a,4,LG OLED CX TV,Electronics,A high-end OLED TV with stunning picture quality and advanced gaming features.,175,412.53,9716.75,46,0.82,113,44,1452.47,220.47,1
18d99dcf-a7ee-46a1-ab84-b6573f4ffe29,31,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",493,1575.81,4303.59,2,0.7,185,74,1046.77,240.83,17
15ed6433-7b14-4970-b2fc-64e9a5c788dc,5,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,454,495.89,9505.83,46,0.8,16,32,236.21,74.65,10
a986900d-8e57-44d6-af11-e6d29a0310bd,38,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,16,499.13,2082.42,52,0.8,134,69,690.82,77.92,1
73dea668-df42-447c-b1ae-f6e533e791df,10,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,473,940.08,2431.68,24,0.7,178,95,1073.66,255.83,16
22319586-518b-41dc-9745-64509a95c0c0,33,Levi's 501 Jeans,Clothing,"Iconic straight-fit jeans featuring durable denim fabric and a classic button fly, offering timeless style and comfort.",174,1051.94,6221.24,33,0.65,169,64,2066.26,490.76,20
2cf76318-9600-49aa-962a-ff18a6d7d689,12,Dyson V11 Vacuum,Home Appliances,"A high-performance cordless vacuum cleaner with powerful suction and advanced filtration, ideal for deep cleaning your home.",54,1793.46,6038.39,82,0.75,342,36,2127,346.35,5
727dab93-b2e8-4092-a703-66ef01ad2d2c,35,Dyson V11 Vacuum,Home Appliances,"A high-performance cordless vacuum cleaner with powerful suction and advanced filtration, ideal for deep cleaning your home.",34,724.09,4856,85,0.75,322,99,1126.16,437.84,19
ff9d3f45-dc22-4b89-9238-24841d9c1211,9,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",207,1198.19,2507.28,39,0.85,171,88,823.91,196.95,14
85d6a2d1-980f-4aea-91a4-c6c1b628e229,50,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,302,310.61,7869.97,68,0.8,319,86,2026.82,684.44,17
6656d7d3-0b44-453a-9fb9-06a0d9ef845f,9,LG OLED CX TV,Electronics,A high-end OLED TV with stunning picture quality and advanced gaming features.,234,35.4,4596.85,16,0.82,70,32,1528.66,288.74,17
bca4d4da-5333-44c4-8a1f-e4f9b2b0bc49,45,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",235,1173.8,4645.41,62,0.7,299,31,1238.58,334.59,17
8cc83c02-7829-4f5e-a5ed-88e273208639,25,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,407,589.95,6092.56,42,0.78,34,21,1322.78,307.36,18
dcc2c74a-c51b-4b73-a0a3-f48c16b1006f,30,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",89,833.38,5912.04,45,0.85,259,57,132.68,41.67,15
c9e87406-c82d-4874-b5f7-219bb77506be,2,Adidas Ultraboost,Clothing,Comfortable and high-performance running shoes with responsive cushioning.,58,1852.93,5792.57,58,0.76,261,19,960.14,163.67,1
398648d4-fb73-435a-8398-a5cb75daa2f2,38,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",312,697.19,2778.05,19,0.85,121,53,1881.44,405.21,10
94737e42-62ca-488d-a2bd-c71bc8f95124,10,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",34,1315.18,8826.64,1,0.85,138,64,1968.08,564.28,19
bd651216-c96d-4e4e-b249-b1b821dedf91,7,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,352,880.42,9092.23,21,0.7,21,40,758.42,272.26,7
d99f9c79-3ab8-4e02-920d-b0991078a1fa,37,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,90,89.46,1931.82,67,0.8,110,43,1599.25,549.39,14
d7e6dcc6-35ba-497a-84b8-90ba1f3ba97b,35,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,116,588.5,1064.47,44,0.7,29,10,1884.54,647.89,2
dc69d694-9925-44ab-bf7c-2bf72f029d59,27,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",381,437.46,8234.7,9,0.85,329,85,888.76,317.47,17
2c598cbc-f865-4e3f-8e2b-901cd223d2c1,16,Levi's 501 Jeans,Clothing,"Iconic straight-fit jeans featuring durable denim fabric and a classic button fly, offering timeless style and comfort.",78,1202.19,7521.7,100,0.65,320,25,426.21,135.93,5
ae72a8ac-9d76-46ed-aa74-087ad4077a2e,4,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,415,1375.48,7291.23,63,0.7,12,12,1466.64,460.11,9
da3f57ad-b0fe-4de5-8772-b2be9a4f1bce,39,Dyson V11 Vacuum,Home Appliances,"A high-performance cordless vacuum cleaner with powerful suction and advanced filtration, ideal for deep cleaning your home.",189,1956.62,3034.47,94,0.75,170,98,897.7,349.08,5
20836d16-49bd-4289-8c3a-c62bbdd12121,12,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,470,828.22,3429.18,62,0.8,305,52,1782.76,392.03,7
ec5ae4b0-34fd-4a4e-a132-08506ec9fb7f,27,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",323,622.46,1438.67,13,0.85,231,62,224.59,52.63,7
3826470c-a26c-4ec3-ab7b-be3506ff89b9,46,LG OLED CX TV,Electronics,A high-end OLED TV with stunning picture quality and advanced gaming features.,207,1142.21,3689.43,19,0.82,172,73,90.15,28.82,9
1b14a131-1c66-4eb4-a94f-47e19803a7c2,34,Adidas Ultraboost,Clothing,Comfortable and high-performance running shoes with responsive cushioning.,441,737.79,1792.22,72,0.76,310,48,1700.82,528.44,13
892d9104-5a9b-4c01-a498-74233af82979,50,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,369,195.12,1935.21,93,0.78,155,35,780.07,79.44,11
a73e7a09-4321-4011-a406-99c5e684aec5,21,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,347,337.57,9703.23,77,0.7,141,45,203.68,53.25,6
af1a22d4-7e7f-4f56-9501-357b77bb99a8,2,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,43,1662.45,4129.82,89,0.8,342,97,1694.95,378.73,16
edc36715-4404-4b38-8242-431744650f81,8,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,325,83.63,3486.16,30,0.8,24,91,1601.37,521.86,10
90f7df28-2b0c-4d71-b298-6370e0f02c6c,9,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,46,258.32,4695.65,86,0.7,296,97,1003.41,311.74,9
307f8455-8e5c-4a04-82a6-052990fcf2fb,18,Dyson V11 Vacuum,Home Appliances,"A high-performance cordless vacuum cleaner with powerful suction and advanced filtration, ideal for deep cleaning your home.",301,1040.99,1788.33,70,0.75,284,14,1827.59,437.13,6
2746a293-7b7a-4faf-a67a-10b90c010144,24,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,277,316.12,3587.16,56,0.7,160,65,1411.04,553.68,2
46f88ee4-9989-442c-b5b3-59e7666ce638,28,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,358,57.15,5121.15,75,0.78,155,100,1480.54,481.27,13
d68f22cc-9904-4f4b-9c09-9fcaa0ef3c2d,24,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,341,1344.44,9877.65,31,0.7,44,35,114.36,33.61,16
a5a2c3d8-8b9d-4b2a-8fc1-2a999518e7e9,6,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,68,1485.36,8840.57,32,0.8,71,58,618.57,199.09,1
64d07e3e-64f2-41d6-b370-ac2c1eae8cc3,40,Adidas Ultraboost,Clothing,Comfortable and high-performance running shoes with responsive cushioning.,82,861.65,2862.35,20,0.76,81,15,1753.44,641.67,5
f8f70375-d7f5-4424-ab14-a9018f198898,26,Adidas Ultraboost,Clothing,Comfortable and high-performance running shoes with responsive cushioning.,32,1862.49,5028.24,31,0.76,125,88,1586.41,566.78,15
14158615-b3c9-4249-a3f4-49a96983506a,22,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",261,1878.7,8478.29,23,0.85,111,14,2168.19,743.56,15
73528f21-633e-4145-9b63-fbf768c88388,15,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,355,1207.19,2047.6,65,0.78,140,41,2297.58,781.97,7
2310c355-6d22-4367-9d42-2a92cccf5d90,27,Levi's 501 Jeans,Clothing,"Iconic straight-fit jeans featuring durable denim fabric and a classic button fly, offering timeless style and comfort.",427,1581.33,7682.24,11,0.65,193,37,425.62,56.52,7
2633c837-031a-4dec-a950-cfb472523f59,1,Adidas Ultraboost,Clothing,Comfortable and high-performance running shoes with responsive cushioning.,23,1173.33,7333.06,66,0.76,45,83,2175.94,593.53,5
a18a4512-d546-4f45-816a-ad7eb8cf5377,13,LG OLED CX TV,Electronics,A high-end OLED TV with stunning picture quality and advanced gaming features.,52,711.89,3278.81,88,0.82,291,21,1952.76,574.07,20
9ccdf6e9-db91-4967-9a53-95950d9ab940,39,Adidas Ultraboost,Clothing,Comfortable and high-performance running shoes with responsive cushioning.,148,345.34,9672.12,92,0.76,17,53,1341.15,337.04,14
7ed4043a-b0bb-4686-ac29-764b1b2385a8,12,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,439,310.25,2766.75,11,0.8,208,95,1259,326.07,12
18746c81-8376-4fba-abea-2c8c8824d637,45,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,421,1681.59,9355.14,62,0.8,91,23,1441.88,458.3,17
9ddeef6c-5cc1-43e3-9fc1-db24706b9a2b,33,LG OLED CX TV,Electronics,A high-end OLED TV with stunning picture quality and advanced gaming features.,352,450.1,3550.3,13,0.82,354,71,256.55,85.44,1
cf13b2bc-ffbe-4995-991c-d1b4e32dfee8,7,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",422,1176.37,2173.08,27,0.7,34,58,400.8,106.78,6
46d76485-77a7-4d33-91bb-3bc1424c2758,44,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,386,1838.01,1917.25,47,0.8,328,86,1049.28,399.31,14
da2934d3-356e-46d4-864d-dded5c9ddc64,7,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,170,126.43,1285.04,19,0.8,345,82,1656.72,608.72,13
47c4586b-1043-4871-877e-6fea9d50b0c9,12,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",227,1715.77,7582.16,92,0.7,159,13,972.99,308.19,5
59c190e5-33e8-46f3-b4d2-e4e05d677c77,22,Adidas Ultraboost,Clothing,Comfortable and high-performance running shoes with responsive cushioning.,210,1191.48,4987.09,45,0.76,108,30,2014.12,279.35,7
ee7be7a3-8c70-4beb-849b-c70aa85ccac5,41,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,32,1289.69,8992.91,74,0.8,304,13,1004.09,301.8,18
2542f690-68c6-4955-952a-f3a24c96e3be,39,LG OLED CX TV,Electronics,A high-end OLED TV with stunning picture quality and advanced gaming features.,224,99.59,8995.71,25,0.82,28,89,1308.43,315.87,16
644c1918-2065-4370-860d-7d89defa29c5,48,Levi's 501 Jeans,Clothing,"Iconic straight-fit jeans featuring durable denim fabric and a classic button fly, offering timeless style and comfort.",91,1315.9,6162.48,26,0.65,205,61,675.09,235.22,15
d70da802-383e-4ff6-8ab1-d8a10066a96e,17,LG OLED CX TV,Electronics,A high-end OLED TV with stunning picture quality and advanced gaming features.,179,1038.87,6427.05,4,0.82,214,44,1676.33,247.79,7
102f35e4-6899-4e19-91ca-d4dcdb355062,6,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,353,951.77,2867.97,96,0.78,91,75,945.73,108.96,17
50857b7f-f3ca-495e-929d-fa30739cb3a7,5,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",248,1879.54,3504.34,43,0.7,49,74,124.85,32.53,3
9cf71bac-8e09-4d47-87fe-1dd7c4aa546c,14,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,402,394.92,2619.83,44,0.8,315,16,612.76,183.15,15
86e68d81-ee1d-4256-b9ff-695cf7a8b26d,19,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",464,1699.88,3066.71,49,0.7,255,58,875.13,266.4,10
53927001-f38f-4be3-b7b8-c72d3b4e9714,9,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,191,1573.7,8826.16,45,0.8,362,76,1435.12,165.79,12
67d0d269-5357-465c-978c-23046ca7c136,39,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,366,894.51,8610.33,70,0.78,68,57,1903.5,172.14,19
f19c1789-6097-45cc-a89e-46d5cd8f4694,6,KitchenAid Stand Mixer,Home Appliances,"Powerful and durable stand mixer, perfect for baking and culinary creations.",248,1076,9525.14,36,0.7,203,22,1827.57,611.7,8
01eb6859-ba03-4890-b86b-95d8c1a08f63,7,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,421,345.82,1282.61,47,0.7,71,87,1723.71,582.68,16
5d18b19a-5a6d-4892-893f-c4bad065209f,9,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,485,186.93,1275.41,4,0.78,192,12,1077.8,155.07,17
a1994c4a-e2f6-4a80-9907-fdfe9d9b1157,44,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,227,400.25,6137.04,54,0.8,309,31,2027.3,199.25,2
f778d3ad-afec-4e85-ac74-eea312c9fafe,47,Adidas Ultraboost,Clothing,Comfortable and high-performance running shoes with responsive cushioning.,422,379.15,1695.42,99,0.76,181,27,1326.07,435.07,17
8c1bb1fa-9b8b-42cf-a0f3-32fa2caf6db2,46,LG OLED CX TV,Electronics,A high-end OLED TV with stunning picture quality and advanced gaming features.,213,718.71,5820.53,79,0.82,330,12,988.56,180.37,1
1f051696-649e-4b49-969e-51631e6b8d2d,4,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,38,962.28,7008.46,39,0.8,10,79,790.03,112.32,3
37c36d71-3ad1-41b8-9587-904d00d3ca55,4,Levi's 501 Jeans,Clothing,"Iconic straight-fit jeans featuring durable denim fabric and a classic button fly, offering timeless style and comfort.",356,1489.54,5675.38,10,0.65,219,56,1893.82,600.26,10
6c088157-30b9-48d6-9d4e-b4c25f4c03ca,21,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,448,617.13,4618.69,61,0.7,125,34,1326.64,381.53,15
26316850-f8a6-4f4f-901e-4f6f05dccf21,24,Adidas Ultraboost,Clothing,Comfortable and high-performance running shoes with responsive cushioning.,483,1768.49,2411.92,52,0.76,195,92,2089.81,296.9,1
a476b95c-1a0f-41be-88ed-16c3ffafc67d,46,LG OLED CX TV,Electronics,A high-end OLED TV with stunning picture quality and advanced gaming features.,214,801.45,7819.42,35,0.82,122,99,2071.26,385,12
f19a0066-2603-417a-b5b0-34ee02e082b4,45,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,237,811.62,3196.22,54,0.78,243,17,322.08,28.71,16
218614c1-8e8b-4aef-b749-711efbc8b1b6,6,Dyson V11 Vacuum,Home Appliances,"A high-performance cordless vacuum cleaner with powerful suction and advanced filtration, ideal for deep cleaning your home.",44,587.68,6097.94,19,0.75,322,26,1952.71,236.39,9
5793a35b-3f36-4bac-ae70-6b46606ce2d5,40,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",137,1802.11,1231.76,26,0.85,198,11,107.97,17.4,6
9b32a205-9efa-4014-aa7c-7e67ba695708,33,Dyson V11 Vacuum,Home Appliances,"A high-performance cordless vacuum cleaner with powerful suction and advanced filtration, ideal for deep cleaning your home.",254,820.86,4079.38,34,0.75,299,72,1521.15,342,9
78e9a8a7-e161-4cfd-93aa-13897255194b,10,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,342,1605.69,4366.97,20,0.7,350,87,1404.77,300.84,15
1ddf1961-00db-48bf-9fba-cc6140c2d5a7,29,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,180,895.94,9178.6,44,0.7,55,19,2167.19,534.24,5
3eea9dc2-47ea-43a0-940b-899b7e4ba066,22,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,14,1658.28,1462.79,96,0.7,18,65,617.15,174.31,18
86494807-4d9b-4caa-a8c0-9a1febdb2ad0,9,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,18,1555.62,2608.19,50,0.7,302,71,1709.23,612.98,18
8e438b7f-3f3f-423a-92d7-fbaa1543b888,39,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",226,1257.62,1557.18,45,0.85,322,54,1620.42,273.91,7
b042fd76-9b51-4af0-b54d-f38204c27244,36,Adidas Ultraboost,Clothing,Comfortable and high-performance running shoes with responsive cushioning.,168,53.25,7024.95,13,0.76,334,99,614.07,204.07,1
02cb8682-44f0-4d42-81d6-a008da9e82f3,30,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,393,1714.05,7649.25,8,0.78,46,22,599.28,177.77,8
fbb9a49b-2ab7-4221-ac16-ef325a8037c1,46,Sony WH-1000XM5,Electronics,Premium noise-canceling headphones with exceptional audio quality and long battery life.,365,1003.35,2341.92,76,0.78,316,70,1888.13,540.93,18
42674bcf-24e2-4d33-bde2-039e56e8eeec,23,Dyson V11 Vacuum,Home Appliances,"A high-performance cordless vacuum cleaner with powerful suction and advanced filtration, ideal for deep cleaning your home.",46,1026.67,6618.48,56,0.75,152,97,1589.37,207.83,12
9a920a1c-5a20-4545-ad0c-c7228af98319,16,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,286,1602.21,6077.02,85,0.7,136,78,1158.68,180.15,11
88f071c5-4810-4667-8109-befe75c43c12,23,Adidas Ultraboost,Clothing,Comfortable and high-performance running shoes with responsive cushioning.,444,838.99,8368.16,48,0.76,204,85,882.98,333.25,4
bc8bbf33-21fe-42f4-b8ee-91eff45d0c89,18,Levi's 501 Jeans,Clothing,"Iconic straight-fit jeans featuring durable denim fabric and a classic button fly, offering timeless style and comfort.",383,577.98,1729.12,33,0.65,133,41,188.45,70.73,15
8b159758-fdf1-40ca-a83e-fb26d95bb1a7,30,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",89,1338.21,4623.81,62,0.85,11,21,822.08,232.57,4
87a7e4bc-257d-4263-aa66-4ca982a04473,6,Levi's 501 Jeans,Clothing,"Iconic straight-fit jeans featuring durable denim fabric and a classic button fly, offering timeless style and comfort.",459,574.07,7177.69,96,0.65,192,27,2153.68,747.95,10
7ec3baa1-fa00-450e-a834-bd781fcfda9b,43,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,215,1656.55,7522.41,61,0.8,339,28,109.41,22.52,16
27633354-44ed-48b6-8998-6dccef48588c,8,Samsung Galaxy S23,Electronics,Samsung's latest smartphone with cutting-edge features like a high-refresh-rate display and top-notch camera technology.,465,1278.05,6790.41,40,0.8,87,44,110.04,33.99,13
09fa80cb-da7e-40e1-9929-589a67c6e89c,48,Instant Pot Duo,Home Appliances,Multi-functional pressure cooker with a variety of cooking modes for easy meal preparation.,34,957.34,2313.43,82,0.7,329,42,1555.73,561.21,6
aa6226be-6867-4e99-92a6-a82593519ad4,1,Nike Air Force 1,Clothing,Classic and versatile sneakers offering both style and comfort for everyday wear.,339,52.31,4596.28,72,0.8,284,12,885.26,197.64,1
36948bb8-d06e-4bb2-bc5d-d3d2f428f146,39,iPhone 14 Pro,Electronics,"Apple's flagship smartphone with advanced features, including a powerful A15 Bionic chip, ProMotion display, and improved camera system.",495,1045.92,6069.88,24,0.85,283,60,490.51,174,19
